Id,Directory,MapName,MapDescription0,MapDescription1,PvpShortDescription,PvpLongDescription,Corpse0,Corpse1,MapType,InstanceType,ExpansionId,AreaTableId,LoadingScreenId,TimeOfDayOverride,ParentMapId,CosmeticParentMapId,TimeOffset,MinimapIconScale,CorpseMapId,MaxPlayers,WindSettingsId,ZmpFileDataId,WdtFileDataId,Flags0,Flags1
"674","Transport197349-2","傳送:前往瓦許伊爾的船","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","262152"
"712","Transport197349","傳送:破天者號(冰冠城塞地城)","","","","","0","0","3","0","2","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","262152"
"713","Transport197350","傳送:奧格林之錘(冰冠城塞地城)","","","","","0","0","3","0","2","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","262152"
"718","Transport201834","傳送:強風號(冰冠城塞團隊)","","","","","0","0","3","0","2","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1537","262152"
"719","MountHyjalPhase1","海加爾山第一階段","","","","","0","0","1","0","0","0","3","-1","1","-1","0","1","-1","0","0","0","788845","8521309","262168"
"720","Firelands1","火源之界","","","","","3987.2","-2943.32","1","2","3","0","275","720","-1","-1","0","1","1","0","0","0","816444","2098973","262168"
"721","Firelands2","火源之界地形2","","","","","0","0","1","1","3","0","0","720","-1","-1","0","1","-1","0","0","0","816538","1693","262168"
"723","Stormwind","暴風城","","","","","0","0","1","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","790924","1565","262152"
"724","ChamberofAspectsRed","晶紅聖所","","","","","3608.129","186.8021","1","2","2","0","254","-1","-1","-1","0","1","571","0","0","0","821024","34589","262152"
"725","DeepholmeDungeon","石岩之心","","","","","1031.908","610.2969","1","1","3","0","258","-1","-1","-1","0","1","646","0","0","0","816583","1565","262152"
"726","CataclysmCTF","雙子峰","位於暮光高地的雙子峰，對聯盟和部落來說皆是兵家必爭之地。

在這個10人對10人的搶旗型戰場，首先奪得3面旗幟的那方就是勝利者。

兩個陣營競相爭奪這個具有決定性意義的高地，伸出你的援手!","位於暮光高地的雙子峰，對聯盟和部落來說皆是兵家必爭之地。

在這個10人對10人的搶旗型戰場，首先奪得3面旗幟的那方就是勝利者。

兩個陣營競相爭奪這個具有決定性意義的高地，伸出你的援手!","奪取敵方旗幟","- 保護我方旗幟
- 搶奪敵方旗幟
- 搶旗較快的團隊獲勝","0","0","1","3","3","0","262","-1","-1","-1","0","1","-1","0","0","0","813068","1629","786440"
"727","STV_Mine_BG","碎銀礦坑","這個戰場位於荊棘谷底下的哥布林風險投資公司礦坑。

碎銀礦坑是一個10人對10人的護送戰場，雙方都企圖控制鑽石礦車，將它送抵礦坑的儲藏所。","這個戰場位於荊棘谷底下的哥布林風險投資公司礦坑。

碎銀礦坑是一個10人對10人的護送戰場，雙方都企圖控制鑽石礦車，將它送抵礦坑的儲藏所。","奪取礦坑推車","- 占領並守住礦坑推車
- 護送礦坑推車至軌道終點","0","0","1","3","4","0","317","-1","-1","-1","0","1","-1","0","0","0","810604","1565","786440"
"728","TheBattleforGilneas","吉爾尼斯之戰(舊城地圖)","這個首都位於吉爾尼斯半島的中心，對於部落在東部王國的活動來說擁有重要的戰略價值。

由於被遺忘者長久以來將其視為自身勢力範圍的天然延伸，希瓦娜斯‧風行者女士的軍隊已在此準備就緒，將會不計一切代價抵抗近期內絕大多數的征服行為。","即使被那些被遺忘者驅離他們的家園，吉爾尼斯人仍將此城視為他們法定上的首都。

在重新編入聯盟的一員以後，吉爾尼斯人在葛雷邁恩王的號召下集結起來準備作戰，打算在他們新盟友的支援下取回吉爾尼斯城。","","","0","0","1","3","6","0","261","-1","-1","-1","0","1","-1","0","0","0","869311","3615","786440"
"730","MaelstromZone","大漩渦區域","","","","","0","0","1","0","3","0","272","-1","-1","-1","0","1","-1","0","0","0","816998","1629","262152"
"731","DesolaceBomb","石爪炸彈","","","","","0","0","1","0","0","0","3","-1","1","-1","0","1","-1","0","0","0","780791","8390237","262168"
"732","TolBarad","托巴拉德","","","","","0","0","1","0","3","0","265","-1","-1","-1","0","1","-1","0","0","0","815182","9821","262152"
"734","AhnQirajTerrace","安其拉殿堂","","","","","0","0","1","1","2","0","184","-1","-1","-1","0","1","-1","0","0","0","818455","1565","262152"
"736","TwilightHighlandsDragonmawPhase","暮光高地龍喉階段","","","","","0","0","1","0","0","0","0","-1","0","-1","0","1","-1","0","0","804947","791346","1565","262168"
"738","Transport200100","前往瓦許伊爾的船(奧格瑪 -> 瓦許伊爾)","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","262152"
"739","Transport200101","瓦許伊爾子區域 - 部落","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","262152"
"740","Transport200102","瓦許伊爾子區域 - 聯盟","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","262152"
"741","Transport200103","暮光高地部落傳送","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","262152"
"742","Transport203729","瓦許伊爾 - 部落 - 深淵之喉附近","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","262152"
"743","Transport203730","瓦許伊爾 - 聯盟 - 深淵之喉附近","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","262152"
"746","UldumPhaseOasis","奧丹姆階段綠洲","","","","","0","0","1","0","0","0","0","-1","1","-1","0","1","-1","0","0","0","791398","8390237","262168"
"747","Transport 203732","傳送:地深之源砲艇","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","262152"
"748","Transport203858","傳送:奧妮克希亞/奈法利安升降梯","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1537","262152"
"749","Transport203859","傳送:移動的吉爾尼斯砲艇","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","262156"
"750","Transport203860","傳送:停滯的吉爾尼斯砲艇","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","262156"
"751","RedgridgeOrcBomb","赤脊山 - 獸人炸彈","","","","","0","0","1","0","0","0","0","-1","0","-1","0","1","-1","0","0","0","790674","1629","262168"
"752","RedridgeBridgePhaseOne","赤脊山 - 小橋階段1","","","","","0","0","1","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","790697","1629","262152"
"753","RedridgeBridgePhaseTwo","赤脊山 - 小橋階段2","","","","","0","0","1","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","790705","1629","262152"
"754","SkywallRaid","四風王座","","","","","-11360.6","72.08334","1","2","3","0","271","-1","-1","-1","0","1","1","0","0","0","817149","34589","262152"
"755","UldumDungeon","托維爾的失落之城","","","","","-10686.15","-1308.623","1","1","3","0","264","-1","-1","-1","0","1","1","0","0","0","817548","1565","262152"
"757","BaradinHold","巴拉丁堡","","","","","0","0","1","2","3","0","269","-1","-1","-1","0","1","-1","0","0","0","814917","36413","262152"
"759","UldumPhasedEntrance","奧丹姆定相入口","","","","","0","0","1","0","0","0","0","-1","1","-1","0","1","-1","0","0","0","791375","8392285","262168"
"760","TwilightHighlandsPhasedEntrance","暮光高地定相入口","","","","","0","0","1","0","0","0","0","-1","0","-1","0","1","-1","0","0","0","791359","3677","262168"
"761","Gilneas_BG_2","吉爾尼斯之戰","在葛雷邁恩之牆倒下的同時，被遺忘者與狼人之間避無可避的衝突被推向新的高峰。

吉爾尼斯之戰是一個10人對10人的支配型戰場，雙方都企圖盡可能地長時間控制住礦坑、燈塔及供水坊。","在葛雷邁恩之牆倒下的同時，被遺忘者與狼人之間避無可避的衝突被推向新的高峰。

吉爾尼斯之戰是一個10人對10人的支配型戰場，雙方都企圖盡可能地長時間控制住礦坑、燈塔及供水坊。","占領目標","- 占領並守住目標
- 獲得1,500點資源","0","0","1","3","0","0","270","1110","-1","-1","0","1","-1","0","0","0","782690","3677","786440"
"762","Transport 203861","暮光高地飛艇 1","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","262152"
"763","Transport 203862","暮光高地飛艇 2","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","262152"
"764","UldumPhaseWreckedCamp","奧丹姆 - 被破壞的營帳階段","","","","","0","0","1","0","0","0","0","-1","1","-1","0","1","-1","0","0","0","791406","8396381","262168"
"765","Transport203863","克拉茲工坊攻擊飛艇","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","7681","262152"
"766","Transport 2033864","傳送:移動的吉爾尼斯砲艇 02","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","0","7681","262156"
"767","Transport 2033865","傳送:移動的吉爾尼斯砲艇 03","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","0","7681","262156"
"859","Zul_Gurub5Man","祖爾格拉布","","","","","-11916.23","-1219.839","1","1","3","0","161","720","-1","-1","0","1","0","0","0","0","815855","7701","262152"
"860","NewRaceStartZone","漂流島","","","","","0","0","1","0","0","0","289","960","-1","-1","0","1","-1","0","0","0","789076","8666653","262152"
"861","FirelandsDailies","熔岩前線","","","","","0","0","1","0","3","0","274","720","-1","-1","0","1","-1","0","0","0","815281","2104861","262168"
"870","HawaiiMainLand","潘達利亞","","","","","0","0","1","0","4","0","327","-1","-1","-1","0","1","-1","0","0","804938","805681","25181789","262168"
"930","ScenarioAlcazIsland","黑暗處所","","","","","0","0","1","5","6","0","25","0","-1","-1","0","1","-1","0","0","0","810354","7765","262144"
"938","COTDragonblight","終焉之刻","","","","","-8288.604","-4454.092","1","1","3","0","286","0","-1","-1","0","1","1","0","0","0","813090","15957","262152"
"939","COTWarOfTheAncients","永恆之井","","","","","-8595.837","-3994.936","1","1","3","0","287","-1","-1","-1","0","1","1","0","0","0","813203","7773","262152"
"940","TheHourOfTwilight","暮光之時","","","","","-8291.132","-4590.438","1","1","3","0","288","-1","-1","-1","0","1","1","0","0","0","817173","15957","262152"
"951","NexusLegendary","奧核之心傳奇任務","","","","","3899.93","6985.44","1","1","3","0","227","-1","-1","-1","0","1","571","0","0","0","817062","7701","262152"
"959","ShadowpanHideout","影潘僧院","","","","","0","0","1","1","4","0","315","-1","-1","-1","0","1","-1","0","0","0","810232","8404509","262152"
"960","EastTemple","玉蛟寺","","","","","957.706","-2473.41","1","1","4","0","311","-1","-1","-1","0","1","870","0","0","0","806233","8404573","262152"
"961","StormstoutBrewery","風暴烈酒酒坊","","","","","-688.7051","1267.454","1","1","4","0","318","-1","-1","-1","0","1","870","0","0","0","810358","8404501","262152"
"962","TheGreatWall","落陽關","","","","","970.8109","2253.664","1","1","4","0","309","0","-1","-1","0","1","870","0","0","0","810651","8396317","262152"
"967","DeathwingBack","巨龍之魂","","","","","-8263.276","-4512.688","1","2","3","0","279","1080","-1","-1","0","1","1","0","0","0","813251","8029","262152"
"968","EyeoftheStorm2.0","暴風之眼積分戰場","盤旋在虛空風暴荒蕪土地高處的是一座名為暴風之眼的小島。

這個戰場因為蘊含了豐富的能量，久為血精靈垂涎之地。

德萊尼則想將它佔為己有，原因是它和那魯神秘的飛船 - 風暴要塞十分接近。","盤旋在虛空風暴荒蕪土地高處的是一座名為暴風之眼的小島。

德萊尼想將它佔為己有，原因是它和那魯神秘的飛船 - 風暴要塞十分接近。

這個戰場因為蘊含了豐富的能量，久為血精靈垂涎之地。","占領目標","- 占領並守住目標
- 搶得戰場中央旗幟
- 獲得1,500點資源","0","0","1","3","0","0","210","-1","-1","-1","0","1","-1","0","0","0","782100","7701","786440"
"971","JadeForestAllianceHubPhase","翠玉林聯盟中心階段","","","","","0","0","1","0","4","0","0","-1","870","-1","0","1","-1","0","0","0","811017","8527453","262168"
"972","JadeForestBattlefieldPhase","翠玉林戰場階段","","","","","0","0","1","0","4","0","0","-1","870","-1","0","1","-1","0","0","0","811025","8527453","262168"
"974","DarkmoonFaire","暗月馬戲團","","","","","0","0","1","0","0","0","278","-1","-1","-1","0","1","-1","0","0","0","780357","8404509","262152"
"975","TurtleShipPhase01","烏龜船第一階段","","","","","0","0","1","0","0","0","289","960","860","-1","0","1","-1","0","0","0","791300","8535645","262152"
"976","TurtleShipPhase02","烏龜船第二階段","","","","","0","0","1","0","0","0","289","960","860","-1","0","1","-1","0","0","0","791323","8535581","262152"
"977","MaelstromDeathwingFight","大漩渦死亡之翼決戰","","","","","0","0","1","1","3","0","0","-1","-1","-1","0","1","-1","0","0","0","816928","7709","262152"
"980","TolVirArena","托維恩競技場","","","","","0","0","1","4","3","0","319","-1","-1","-1","0","1","-1","0","0","0","817420","3613","786440"
"994","MoguDungeon","魔古山宮","","","","","0","0","1","1","4","0","312","-1","-1","-1","0","1","-1","0","0","0","811448","7709","262152"
"995","MoguInteriorRaid","The Depths [UNUSED]","","","","","0","0","1","1","4","0","0","-1","-1","-1","0","1","-1","0","0","0","810384","7709","262152"
"996","MoguExteriorRaid","豐泉台","","","","","0","0","1","2","4","0","321","0","-1","-1","0","1","-1","0","0","0","811511","9445213","262152"
"998","ValleyOfPower","科特魔古神廟","部落與聯盟為了傳說中擁有絕大力量的魔古神器而展開一場惡戰。

科特魔古神廟是一個10人對10人的異能球戰場，雙方都企圖僅可能地長時間在不同的得分區域裡控制魔古神器。","部落與聯盟為了傳說中擁有絕大力量的魔古神器而展開一場惡戰。

科特魔古神廟是一個10人對10人的異能球戰場，雙方都企圖僅可能地長時間在不同的得分區域裡控制魔古神器。","守住異能球","- 殺死敵方玩家
- 守住異能球以取得分數
- 地圖中央可獎勵額外分數","0","0","1","3","4","0","320","-1","-1","-1","0","1","-1","0","0","0","812887","7773","786440"
"999","BFTAllianceScenario","塞拉摩攻防戰(部落)","","","","","0","0","1","5","3","0","336","1350","-1","-1","0","1","-1","0","0","0","814960","15965","262152"
"1000","BFTHordeScenario","塞拉摩攻防戰(聯盟)","","","","","0","0","1","5","3","0","335","360","-1","-1","0","1","-1","0","0","0","815493","15965","262152"
"1001","ScarletSanctuaryArmoryAndLibrary","血色大廳","","","","","2869","-820","1","1","0","0","332","-1","-1","-1","0","1","0","0","0","0","805031","9444957","262152"
"1004","ScarletMonasteryCathedralGY","血色修道院","","","","","0","0","1","1","0","0","333","-1","-1","-1","0","1","-1","0","0","0","805002","9444957","262152"
"1005","BrewmasterScenario01","雷電佳釀","","","","","0","0","1","5","4","0","322","-1","-1","-1","0","1","-1","0","0","0","808160","8396381","262152"
"1007","NewScholomance","通靈學院","","","","","1274.78","-2552.56","1","1","0","0","314","-1","-1","-1","0","1","0","0","0","0","804980","8396381","262152"
"1008","MogushanPalace","魔古山寶庫","","","","","3982.997","1121.291","1","2","4","0","313","-1","-1","-1","0","1","870","0","0","0","812395","8404829","262152"
"1009","MantidRaid","恐懼之心","","","","","0","0","1","2","4","0","310","-1","-1","-1","0","1","-1","0","0","0","811209","8404829","262152"
"1010","MistsCTF3","CTF3","This new map has yet to be created. Horde guys, go beat up those Alliance jerks.","This new map has yet to be created. Alliance guys, go beat up those Horde jerks.","","","0","0","1","3","4","0","262","-1","-1","-1","0","1","-1","0","0","0","870976","7711","786440"
