Id,AreaName,WmoId,NameSetId,WmoGroupId,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceId,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,AreaTableId,Flags
"12023","","580","0","441","0","0","1946","675","0","0","0","0","0","0"
"12024","","580","0","442","0","0","1946","675","0","0","0","0","0","0"
"12025","","580","0","443","0","0","1946","675","0","0","0","0","0","0"
"12026","","580","0","444","0","0","1946","675","0","0","0","0","0","0"
"12027","","580","0","445","0","0","1946","675","0","0","0","0","0","0"
"12029","","580","0","447","0","0","0","675","0","0","0","0","0","0"
"12030","水手之家旅店","580","0","448","0","0","170","675","361","0","0","0","8615","0"
"12031","","580","0","449","0","0","0","675","0","0","0","0","0","0"
"12032","","580","0","450","0","0","0","675","0","0","0","0","0","0"
"12033","","1082","0","-1","0","11","0","675","0","0","0","0","0","0"
"12034","","1082","0","451","0","0","0","675","0","0","0","0","0","0"
"12035","","810","0","-1","0","11","1946","675","3","0","0","0","0","0"
"12036","","810","0","452","0","0","1946","675","0","0","0","0","0","0"
"12037","","810","0","453","0","0","1946","675","0","0","0","0","0","0"
"12038","","810","0","454","0","0","1946","675","0","0","0","0","0","0"
"12040","","811","0","-1","0","11","1946","675","3","0","0","0","0","0"
"12041","","811","0","456","0","0","1946","675","0","0","0","0","0","0"
"12042","","811","0","457","0","0","1946","675","0","0","0","0","0","0"
"12043","","812","0","-1","0","11","0","675","0","0","0","0","0","0"
"12044","","812","0","458","0","0","1946","675","0","0","0","0","0","0"
"12045","","1089","0","-1","0","11","2004","675","0","0","0","0","0","0"
"12046","","1089","0","459","0","0","0","675","0","0","0","0","0","0"
"12047","","1089","0","460","0","0","0","675","0","0","0","0","0","0"
"12048","","802","0","-1","0","11","0","675","0","0","0","0","0","0"
"12049","","802","0","461","0","0","0","675","0","0","0","0","0","0"
"12050","","214","0","-1","0","11","0","675","0","0","0","0","0","0"
"12051","","214","0","462","0","0","0","675","0","0","0","0","0","0"
"12052","","1179","0","-1","0","11","0","675","0","0","0","0","0","0"
"12053","","1179","0","463","0","0","0","675","0","0","0","0","0","0"
"12054","北方城堡","1092","0","-1","0","11","0","675","0","0","0","0","0","0"
"12055","","1092","0","464","0","0","0","675","0","0","0","0","0","0"
"12056","","1092","0","465","0","0","0","675","0","0","0","0","0","0"
"12057","","959","0","-1","75","11","26","675","180","0","0","0","0","0"
"12060","","959","0","468","0","0","0","675","0","0","0","0","0","0"
"12061","","959","0","469","0","0","0","675","0","0","0","0","0","0"
"12062","","959","0","470","0","0","0","675","0","0","0","0","0","0"
"12066","","959","0","474","0","0","0","675","0","0","0","0","0","0"
"12067","","959","0","475","0","0","0","675","0","0","0","0","0","0"
"12068","","1138","0","-1","0","11","0","675","0","0","0","0","0","0"
"12069","","1138","0","476","0","0","0","675","0","0","0","0","0","0"
"12070","","1139","0","-1","0","11","0","675","0","0","0","0","0","0"
"12071","","1139","0","477","0","0","0","675","0","0","0","0","0","0"
"12072","","656","0","-1","0","11","0","675","0","0","0","0","0","0"
"12073","","656","0","478","75","0","1946","675","0","0","0","0","0","0"
"12074","","656","0","479","0","0","0","675","0","0","0","0","0","0"
"12075","","1144","0","-1","0","11","0","675","0","0","0","0","0","0"
"12076","","1144","0","480","0","0","0","675","0","0","0","0","0","0"
"12077","","1145","0","-1","0","11","0","675","0","0","0","0","0","0"
"12078","","1145","0","481","0","0","0","675","0","0","0","0","0","0"
"12079","","1146","0","-1","0","11","0","675","0","0","0","0","0","0"
"12080","","1146","0","482","0","0","0","675","0","0","0","0","0","4"
"12081","","1147","0","-1","0","11","0","675","0","0","0","0","0","0"
"12082","","1147","0","483","0","0","0","675","0","0","0","0","0","0"
"12083","","1148","0","-1","0","11","0","675","0","0","0","0","0","0"
"12084","","1148","0","484","0","0","0","675","0","0","0","0","0","0"
"12085","","1154","0","-1","0","11","0","675","0","0","0","0","0","0"
"12086","","1154","0","485","0","0","0","675","0","0","0","0","0","0"
"12087","","1152","0","-1","0","11","0","675","0","0","0","0","0","0"
"12088","","1152","0","486","0","0","0","675","0","0","0","0","0","0"
"12089","","1174","0","-1","0","11","0","675","0","0","0","0","0","0"
"12090","","1174","0","487","0","0","0","675","0","0","0","0","0","0"
"12091","","1174","0","488","76","0","26","675","15","0","0","0","0","0"
"12092","","1185","0","-1","0","11","0","675","0","0","0","0","0","0"
"12093","","1185","0","489","0","0","0","675","0","0","0","0","0","0"
"12094","","1185","0","490","76","0","26","675","15","0","0","0","0","0"
"12095","","1063","0","-1","92","90","1994","402","575","200","485","520","0","0"
"12096","","1063","0","491","0","0","0","675","0","0","0","0","0","0"
"12097","","553","0","-1","0","11","0","675","0","0","0","0","0","0"
"12098","","553","0","492","0","0","0","675","0","0","0","0","0","0"
"12099","","686","0","-1","0","11","0","675","0","0","0","0","0","0"
"12101","","731","0","-1","0","11","0","675","0","0","0","0","0","0"
"12103","","761","0","-1","0","11","0","675","0","0","0","0","0","0"
"12104","","761","0","495","0","0","0","675","0","0","0","0","0","0"
"12105","","869","0","-1","0","11","0","675","0","0","0","0","0","0"
"12106","","869","0","496","0","0","0","675","0","0","0","0","0","0"
"12107","","870","0","-1","0","11","0","675","0","0","0","0","0","0"
"12108","","870","0","497","0","0","0","675","0","0","0","0","0","0"
"12109","","871","0","-1","0","11","0","675","0","0","0","0","0","0"
"12112","","1172","0","-1","0","11","0","675","0","0","0","0","0","0"
"12114","","1176","0","-1","0","11","0","675","0","0","0","0","0","0"
"12116","","1176","0","502","0","0","0","675","0","0","0","0","0","0"
"12118","","1176","0","504","0","0","0","675","0","0","0","0","0","0"
"12119","","872","0","-1","0","11","0","675","0","0","0","0","0","0"
"12120","","872","0","505","0","0","0","675","0","0","0","0","0","0"
"12121","","1079","0","-1","0","11","1944","675","76","0","63","0","0","0"
"12122","","1079","0","506","0","0","1944","675","76","0","0","0","0","0"
"12123","","1079","0","507","0","0","1944","675","76","0","0","0","0","0"
"12124","","1079","0","508","73","0","1946","675","76","0","0","0","0","0"
"12125","","1079","0","509","73","0","1946","675","76","0","0","0","0","0"
"12126","","1079","0","510","0","0","1944","675","76","0","0","0","0","0"
"12127","","1079","0","511","0","0","1944","675","76","0","0","0","0","0"
"12128","","1079","0","512","0","0","1944","675","76","0","0","0","0","0"
"12129","","1079","0","513","0","0","1944","675","76","0","0","0","0","0"
"12131","","1079","0","515","0","0","1944","675","76","0","0","0","0","0"
"12132","","1079","0","516","0","0","1944","675","76","0","0","0","0","0"
"12136","","1079","0","520","0","0","1944","675","76","0","0","0","0","0"
"12142","","1079","0","526","0","0","1944","675","76","0","0","0","0","0"
"12143","","1079","0","527","0","0","1944","675","76","0","0","0","0","0"
"12144","","1079","0","528","0","0","1944","675","76","0","0","0","0","0"
"12145","","1079","0","529","0","0","1944","675","76","0","0","0","0","0"
"12146","","1079","0","530","0","0","1944","675","76","0","0","0","0","0"
"12147","","1079","0","531","0","0","1944","675","76","0","0","0","0","0"
"12155","","1079","0","539","0","0","1944","675","76","0","0","0","0","0"
"12175","","1079","0","559","0","0","1944","675","76","0","0","0","0","0"
"12177","","1079","0","561","0","0","1944","675","76","0","0","0","0","0"
"12178","","1079","0","562","0","0","1944","675","76","0","0","0","0","0"
"12199","","1079","0","583","0","0","1944","675","76","0","0","0","0","0"
"12200","","1079","0","584","0","0","1944","675","76","0","0","0","0","0"
"12203","","1079","0","587","0","0","1944","675","76","0","0","0","0","0"
"12204","","1079","0","588","0","0","1944","675","76","0","0","0","0","0"
"12215","","1079","0","599","0","0","1944","675","76","0","0","0","0","0"
"12229","","1079","0","613","0","0","1944","675","76","0","0","0","0","0"
"12231","","1079","0","615","0","0","1944","675","76","0","0","0","0","0"
"12238","","1079","0","622","0","0","1944","675","76","0","0","0","0","0"
"12239","","1079","0","623","0","0","1944","675","76","0","0","0","0","0"
"12241","","1079","0","625","0","0","1944","675","76","0","0","0","0","0"
"12243","","1079","0","627","0","0","1944","675","76","0","0","0","0","0"
"12244","","1079","0","628","0","0","1944","675","76","0","0","0","0","0"
"12247","","1079","0","631","0","0","1944","675","76","0","0","0","0","0"
"12248","月神殿","1079","0","632","73","0","1946","675","199","0","81","0","0","0"
"12250","","775","0","-1","0","11","0","675","0","0","0","0","0","0"
"12251","","775","0","634","0","0","0","675","0","0","0","0","0","0"
"12252","","775","0","635","0","0","0","675","0","0","0","0","0","0"
"12253","","775","0","636","0","0","0","675","0","0","0","0","0","0"
"12254","","778","0","-1","0","11","0","675","0","0","0","0","0","0"
"12255","","778","0","637","0","0","0","675","0","0","0","0","0","0"
"12256","","778","0","638","0","0","0","675","0","0","0","0","0","0"
"12257","","778","0","639","0","0","0","675","0","0","0","0","0","0"
"12259","","778","0","641","0","0","0","675","0","0","0","0","0","0"
"12261","","891","0","-1","0","11","0","675","0","0","0","0","0","0"
"12262","","891","0","643","0","0","0","675","0","0","0","0","0","0"
"12263","","892","0","-1","0","11","0","675","0","0","0","0","0","0"
"12264","","892","0","644","0","0","0","675","0","0","0","0","0","0"
"12265","","892","0","645","75","0","1946","675","76","0","0","0","0","0"
"12266","","892","0","646","0","0","1946","675","76","0","0","0","0","0"
"12267","","893","0","-1","0","11","0","675","0","0","0","0","0","0"
"12268","","893","0","647","0","0","0","675","0","0","0","0","0","0"
"12269","","894","0","-1","0","11","0","675","0","0","0","0","0","0"
"12271","","894","0","649","0","0","0","675","0","0","0","0","0","0"
"12272","","895","0","-1","0","11","0","675","0","0","0","0","0","0"
"12273","","895","0","650","0","0","0","675","0","0","0","0","0","0"
"12274","","896","0","-1","0","11","0","675","0","0","0","0","0","0"
"12275","","896","0","651","0","0","0","675","0","0","0","0","0","0"
"12276","","897","0","-1","0","11","1946","675","206","0","0","0","0","0"
"12277","","897","0","652","0","0","0","675","0","0","0","0","0","0"
"12278","","897","0","653","0","0","0","675","0","0","0","0","0","0"
"12279","","897","0","654","0","0","0","675","0","0","0","0","0","0"
"12280","","1135","0","-1","0","11","0","675","0","0","0","0","0","0"
"12281","","1135","0","655","0","0","0","675","0","0","0","0","0","0"
"12282","","839","0","-1","0","11","0","675","0","0","0","0","0","0"
"12283","","839","0","656","0","0","0","675","0","0","0","0","0","0"
"12284","","882","0","-1","0","11","0","675","0","0","0","0","0","0"
"12285","","882","0","657","0","0","1946","675","0","0","0","0","0","0"
"12286","","189","0","-1","0","11","1946","675","204","0","0","0","0","0"
"12287","","189","0","658","0","0","0","675","0","0","0","0","0","0"
"12288","","189","0","659","0","0","0","675","0","0","0","0","0","0"
"12289","","189","0","660","0","0","0","675","0","0","0","0","0","0"
"12290","","120","0","-1","0","11","1946","675","204","0","0","0","0","0"
"12291","","120","0","661","0","0","0","675","0","0","0","0","0","0"
"12292","","120","0","662","0","0","0","675","0","0","0","0","0","0"
"12293","","121","0","-1","0","11","1946","675","204","0","0","0","0","0"
"12294","","121","0","663","0","0","0","675","376","0","0","0","0","0"
"12295","","121","0","664","0","0","0","675","376","0","0","0","0","0"
"12296","","121","0","665","0","0","0","675","376","0","0","0","0","0"
"12297","","121","0","666","0","0","0","675","376","0","0","0","0","0"
"12298","","121","0","667","0","0","0","675","376","0","0","0","0","0"
"12299","","121","0","668","0","0","0","675","376","0","0","0","0","0"
"12300","","122","0","-1","0","11","1946","675","0","0","0","0","0","0"
"12301","","122","0","669","0","0","0","675","0","0","0","0","0","0"
"12302","","122","0","670","0","0","0","675","0","0","0","0","0","0"
"12303","","123","0","-1","0","11","0","675","204","0","0","0","0","0"
"12304","","123","0","671","0","0","0","675","0","0","0","0","0","0"
"12305","","123","0","672","0","0","1946","675","2","0","0","0","0","0"
"12306","","123","0","673","0","0","1946","675","0","0","0","0","0","0"
"12307","","123","0","674","0","0","1946","675","0","0","0","0","0","0"
"12308","","123","0","675","0","0","1946","675","0","0","0","0","0","0"
"12309","","123","0","676","0","0","1946","675","0","0","0","0","0","0"
"12310","","123","0","677","0","0","1946","675","0","0","0","0","0","0"
"12311","","123","0","678","0","0","1946","675","0","0","0","0","0","0"
"12312","","123","0","679","0","0","1946","675","0","0","0","0","0","0"
"12313","","123","0","680","0","0","1946","675","0","0","0","0","0","0"
"12314","","123","0","681","75","0","1946","675","0","0","0","0","0","0"
"12315","","124","0","-1","0","11","0","675","0","0","0","0","0","0"
"12317","","124","0","683","0","0","0","675","0","0","0","0","0","0"
"12318","","128","0","-1","0","11","0","675","204","0","0","0","0","0"
"12319","","128","0","684","0","0","1946","675","0","0","0","0","0","0"
"12320","","128","0","685","0","0","1946","675","0","0","0","0","0","0"
"12321","","128","0","686","0","0","1946","675","0","0","0","0","0","0"
"12322","","128","0","687","0","0","0","675","0","0","0","0","0","0"
"12323","","128","0","688","0","0","1946","675","0","0","0","0","0","0"
"12324","","961","0","-1","75","11","1946","675","204","0","0","0","0","0"
"12325","","961","0","689","75","0","0","675","0","0","0","0","0","0"
"12326","","961","0","690","0","0","0","675","0","0","0","0","0","0"
"12327","","860","0","-1","0","11","0","675","0","0","0","0","0","0"
"12328","","860","0","691","0","0","0","675","0","0","0","0","0","0"
"12329","","186","0","-1","0","11","0","675","204","0","0","0","0","0"
"12330","","186","0","692","0","0","0","675","0","0","0","0","0","0"
"12331","","186","0","693","0","0","1946","675","0","0","0","0","0","0"
"12332","","186","0","694","0","0","1946","675","0","0","0","0","0","0"
"12333","","129","0","-1","75","11","1946","675","219","0","0","0","0","0"
"12334","","129","0","695","0","0","0","675","0","0","0","0","0","0"
"12335","","129","0","696","75","0","1946","675","0","0","0","0","0","0"
"12336","","129","0","697","0","0","0","675","0","0","0","0","0","0"
"12337","","129","0","698","75","0","1946","675","0","0","0","0","0","0"
"12338","","129","0","699","75","0","1946","675","0","0","0","0","0","0"
"12339","","129","0","700","0","0","0","675","0","0","0","0","0","0"
"12340","","129","0","701","75","0","1946","675","0","0","0","0","0","0"
"12341","","129","0","702","75","0","1946","675","0","0","0","0","0","0"
"12342","","129","0","703","75","0","1946","675","0","0","0","0","0","0"
"12343","","129","0","704","0","0","0","675","0","0","0","0","0","0"
"12344","","129","0","705","75","0","1946","675","0","0","322","0","0","0"
"12345","","129","0","706","0","0","0","675","0","0","0","0","0","0"
"12346","","129","0","707","0","0","0","675","0","0","0","0","0","0"
