Id,Name,Pos0,Pos1,Pos2,Rot0,Rot1,Rot2,Rot3,OwnerId,DisplayId,Scale,TypeId,PhaseUseFlags,PhaseId,PhaseGroupId,PropValue0,PropValue1,PropValue2,PropValue3,PropValue4,PropValue5,PropValue6,PropValue7
"2051","影牙城堡","-549.4653","727.2309","89.9898","0","0","-0.117537","0.993069","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2052","安伯米尔","-549.4896","727.1788","91.1012","0","0","-0.785317","0.619094","0","150","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2670","湿地","-2227.415","-2459.271","81.66203","0","0","0.75184","0.659346","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2672","激流堡","-2227.203","-2459.254","81.66038","0","0","-0.659346","0.75184","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2673","萨多尔大桥","-1553.609","-2490.543","55.00792","0","0","0.748956","0.66262","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2674","湿地","-1553.609","-2490.55","54.4507","0","0","0.748956","0.66262","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2675","激流堡","-1553.375","-2490.525","54.99099","0","0","-0.66262","0.748956","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2676","萨多尔大桥","-1322.218","-1848.657","63.28964","0","0","0.98245","0.186524","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2677","湿地","-1322.223","-1848.647","62.73409","0","0","0.98245","0.186524","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2678","希尔斯布莱德平原","-1322.165","-1848.468","63.30455","0","0","-0.186524","0.98245","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2679","激流堡","-1322.291","-1848.529","63.34851","0","0","0.562805","0.82659","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2680","落锤镇","-1553.447","-2490.696","54.96615","0","0","0.998848","-0.047978","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2681","落锤镇","-1566.792","-2697.938","34.74491","0","0","0.99999","-0.004363","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2682","激流堡","-1566.793","-2697.784","34.71967","0","0","0.004363","0.99999","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2683","落锤镇","-1246.213","-3229.962","35.06243","0","0","0.891007","-0.45399","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2684","激流堡","-1246.411","-3229.836","35.03631","0","0","0.453991","0.891007","0","195","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2685","避难谷地","-1456.385","-2432.934","59.19476","0.022529","0.02936","0.990676","-0.131116","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2968","血蹄村","-1416.951","87.15104","18.7106","0","0","0.3746071","0.9271837","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2969","雷霆崖","-2309.821","-599.0781","-7.035268","0","0","0.922201","-0.3867109","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2970","血蹄村","-2311.986","-599.9097","-7.035268","0","0","-0.104529","0.9945219","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2971","贫瘠之地","-2310.764","-601.5208","-7.035268","0","0","0.688354","0.7253749","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2972","纳拉其营地","-2311.984","-599.9028","-7.868601","0","0","-0.104529","0.9945219","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2973","纳拉其营地","-2472.823","-492.0434","-6.202651","0","0","-0.3947439","0.9187912","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2974","雷霆崖","-2470.778","-493.8871","-6.202651","0","0","0.9187908","0.3947448","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2975","血蹄村","-2470.908","-491.974","-6.202651","0","0","0.9288098","-0.3705567","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2976","贫瘠之地","-2470.781","-493.8854","-7.035983","0","0","0.9187908","0.3947448","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2977","纳拉其营地","-2969.979","200.0399","74.86461","0","0","0.258818","0.9659261","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"2978","血蹄村","-2967.688","201.6441","74.83372","0","0","0.9659261","-0.258818","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3194","血蹄村","-2965.597","-263.1597","55.37132","0","0","-0.03925974","0.9992291","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3195","雷霆崖","-1415.054","89.32639","18.65799","0","0","0.9255409","-0.3786476","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3196","雷霆崖","-1792.998","-17.67014","-7.201968","0","0","0.9896513","-0.1434932","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3197","血蹄村","-1795.674","-18.67188","-7.148249","0","0","0.1434929","0.9896514","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3198","血蹄村","-2376.427","-901.5555","-6.59151","0","0","-0.760406","0.649448","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3199","贫瘠之地","-2376.613","-904.2656","-6.535955","0","0","0.649448","0.760406","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3202","格罗姆高","-12167.85","-229.592","33.28014","0","0","0.9600499","0.2798289","0","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3203","竞技场","-12167.74","-230.059","32.34282","0","0","-0.8457277","0.5336146","0","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3204","藏宝海湾","-12167.74","-230.0781","33.28585","0","0","-0.8457277","0.5336146","0","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3205","竞技场","-12205.79","-536.6424","29.19445","0.05583","0.08211002","0.9416599","0.3215859","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3206","藏宝海湾","-12205.6","-536.2952","27.90343","0.03313201","0.002429005","0.945127","0.3250099","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3207","暮色森林","-12205.74","-535.4496","29.86271","0.06297199","-0.04469097","-0.3230669","0.9432206","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3208","藏宝海湾","-13338.16","67.86979","25.72888","0","0","0.911762","0.410719","0","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3209","格罗姆高","-13337.75","67.47569","25.64831","0","0","-0.410719","0.911762","0","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3210","竞技场","-13337.6","67.98438","25.79915","0","0","0.3542909","0.9351352","0","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3211","暮色森林","-13331.6","62.0174","23.2462","0","0","0.935135","-0.354291","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3212","藏宝海湾","-13332.1","61.8611","21.7726","0.08197","-0.0511","0.380991","0.919519","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3213","竞技场","-13332.6","62.0451","22.5802","0","0","-0.410719","0.911762","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3214","竞技场","-14253.9","301.9531","30.47187","0","0","-0.678801","0.734322","0","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3215","格罗姆高","-14253.91","301.9688","29.6402","0","0","-0.678801","0.734322","0","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3216","竞技场","-14238.79","301.408","27.87196","0","0","0.999962","0.008727","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3217","暮色森林","-14238.76","301.0504","27.12062","-0.003861","0.056728","0.998342","0.00896","0","22","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3225","剃刀岭","285.1632","-3992","20.1564","0","0","-0.7402179","0.672367","1","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3226","奥格瑞玛","306.6233","-4741.733","12.86716","0","0","0.01745201","0.9998477","1","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3227","大兽穴","305.8281","-4741.75","12.85134","0","0","0.9998477","-0.01745187","1","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3228","贫瘠之地","306.1736","-4741.321","12.87544","0","0","0.71934","0.6946581","1","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3229","大兽穴","-94.87327","-4739.08","24.71689","0","0","1","0","1","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3230","剃刀岭","-94.09896","-4738.997","24.66403","0","0","0","1","1","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3231","剃刀岭","-591.9358","-4300.304","40.37638","0","0","-0.757565","0.6527597","1","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3232","剃刀岭","-602.6945","-4708.816","38.03902","0","0","-0.3007061","0.9537169","1","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3233","大兽穴","-603.0555","-4708.276","38.11488","0","0","0.768842","0.6394388","1","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3234","奥格瑞玛","285.1649","-3991.97","19.1692","0","0","-0.7402179","0.672367","1","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3235","奥格瑞玛","-94.13021","-4739","23.83315","0","0","0","1","1","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3276","森金村","-603.3281","-4708.802","38.05477","0","0","0.9896513","-0.1434932","1","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"3314","贫瘠之地","285.217","-3991.17","20.0992","0","0","0.672367","0.740218","1","309","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4097","棘齿城","-452.2257","-2664.516","98.11682","0","0","0.707107","0.7071065","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4098","杜隆塔尔","-450.9965","-2663.023","98.07164","0","0","1","0","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4099","莫高雷","-453.7031","-2663.274","98.07826","0","0","0","1","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4100","石爪山脉","-452.4167","-2661.853","98.0802","0","0","-0.7071069","0.7071066","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4101","十字路口","-958.2309","-3680.345","10.46251","0","0","-0.71934","0.6946582","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4104","灰谷","-450.9965","-2663.033","97.23887","0","0","1","0","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4105","尘泥沼泽","-453.7396","-2663.267","97.29931","0","0","0","1","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4106","千针石林","-453.7274","-2663.26","96.46641","0","0","0","1","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4115","十字路口","-2286.439","-2170.929","98.52444","0","0","0.961262","0.275637","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4116","尘泥沼泽","-2288.925","-2171.017","98.59141","0","0","0.207912","0.978148","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4117","莫高雷","-2287.778","-2168.835","98.63802","0","0","-0.704015","0.710185","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4118","千针石林","-2288.923","-2171.015","97.75798","0","0","0.207912","0.978148","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4119","杜隆塔尔","-2286.458","-2170.918","97.74781","0","0","0.961262","0.275637","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4120","莫高雷","-3475.83","-2045.368","99.08103","0","0","1","0","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4121","尘泥沼泽","-3477.104","-2046.775","99.0788","0","0","0.707107","0.707107","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4122","千针石林","-3478.568","-2045.595","99.0567","0","0","0","1","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4123","十字路口","-3475.802","-2045.368","98.2476","0","0","1","0","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4132","灰谷","48.17188","-2707.767","94.00626","0","0","1","0","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4133","十字路口","45.46354","-2708.017","94.0023","0","0","0","1","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4134","杜隆塔尔","46.94271","-2709.26","94.00138","0","0","0.707107","0.7071065","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4135","十字路口","313.7934","-3599.111","29.25745","0","0","-0.3987491","0.9170601","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4136","杜隆塔尔","314.7865","-3601.51","29.30366","0","0","0.694658","0.7193401","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4137","莫高雷","313.8281","-3599.142","28.48092","0","0","-0.4027469","0.9153114","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"4138","莫高雷","45.47743","-2708.007","93.16898","0","0","0","1","1","308","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12351","多兰纳尔","10374.57","743.243","1322.146","0","0","0.9025851","0.4305114","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12352","星风村","10374.58","743.2656","1321.532","0","0","0.9025851","0.4305114","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12353","幽影谷","9955.029","659.7483","1310.206","0","0","0.9187911","-0.3947441","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12354","奥达希尔","9955.029","659.7483","1309.539","0","0","0.9187911","-0.3947441","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12355","星风村","9954.966","659.8073","1310.212","0","0","0.9288098","0.3705567","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12356","多兰纳尔","9955.044","659.7952","1310.207","0","0","0.394744","0.9187912","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12357","达纳苏斯","9955.045","659.783","1309.596","0","0","0.394744","0.9187912","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12358","星风村","9891.843","919.7813","1307.556","0","0","0.9869963","-0.1607431","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12359","幽影谷","9891.841","919.7691","1306.89","0","0","0.9869963","-0.1607431","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12360","神谕林地","9891.901","919.8542","1306.898","0","0","0.1607419","0.9869965","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12361","多兰纳尔","9891.888","919.8837","1307.565","0","0","0.1607419","0.9869965","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12362","奥达希尔","9891.832","919.75","1306.166","0","0","0.9869963","-0.1607431","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12363","达纳苏斯","9891.888","919.882","1306.23","0","0","0.1607419","0.9869965","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12364","多兰纳尔","10019.19","1825.505","1319.686","0","0","0.9426413","-0.3338074","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12365","神谕林地","10019.2","1825.554","1319.682","0","0","-0.430511","0.9025853","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12366","达纳苏斯","10019.18","1825.557","1319.683","0","0","0.3338069","0.9426414","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12893","古树之林","5010.108","228.4219","34.12197","0","0","0.9762959","-0.2164402","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12894","亚米萨兰","5010.2","228.4479","34.10503","0","0","-0.537299","0.8433918","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12895","灰谷","5010.064","228.4861","34.14742","0","0","0.8480479","0.5299196","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12896","奥伯丁","5010.22","228.4913","33.13233","0","0","-0.5409741","0.8410394","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12897","亚米萨兰","5633.76","324.2396","19.91085","0","0","0.9996573","0.02617699","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12898","古树之林","5633.668","324.349","19.97634","0","0","0.688355","0.725374","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12899","灰谷","5633.668","324.349","19.30968","0","0","0.688355","0.725374","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12900","巴莎兰","5633.852","324.2708","19.29312","0","0","-0.725374","0.688355","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12901","奥伯丁","5633.852","324.2708","19.95979","0","0","-0.725374","0.688355","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12902","巴莎兰","6303.993","325.8906","14.61486","0","0","1","0","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12903","玛塞斯特拉","6303.993","325.8906","13.68436","0","0","1","0","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12904","灰谷","6303.934","326.0313","14.67588","0","0","0.7071069","0.7071066","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12907","玛塞斯特拉","6825.58","-7.277778","17.1129","0","0","0.9995336","0.03053782","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12908","奥伯丁","6825.59","-7.135417","17.124","0","0","-0.03053904","0.9995336","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"12909","巴莎兰","6825.53","-7.149306","17.1213","0","0","0.685183","0.728371","1","388","1","5","0","0","0","1","1","0","0","0","0","0","0"
"13348","黑海岸","3230.698","233.3819","10.20932","0","0","-0.7071069","0.7071066","1","386","1","5","0","0","0","1","1","0","0","0","0","0","0"
