Id,Name,ChrCustomizationOptionId,ChrCustomizationReqId,OrderIndex,UiOrderIndex,Flags,SwatchColor0,SwatchColor1
"879","影纹","53","141","9","9","0","0","0"
"880","无","53","141","0","0","0","0","0"
"881","无","377","141","0","0","0","0","0"
"882","折磨","377","143","1","1","0","0","0"
"883","背叛者","377","143","2","2","0","0","0"
"884","痛苦","377","143","3","3","0","0","0"
"885","牺牲","377","143","4","4","0","0","0"
"886","复仇","377","143","5","5","0","0","0"
"887","","55","172","1","1","0","10420014","0"
"888","","55","172","2","2","0","-15694040","0"
"889","","55","172","3","4","0","10952185","0"
"890","","55","172","4","3","0","1177987","0"
"891","","55","172","5","5","0","16711714","0"
"892","","55","172","6","6","0","3294547","0"
"894","无","56","141","0","0","0","0","0"
"895","背叛者","56","143","1","1","0","0","0"
"896","野兽","56","143","2","2","0","0","0"
"897","恐惧魔王","56","143","3","3","0","0","0"
"898","弯角","56","143","4","4","0","0","0"
"899","邪鬼","56","143","5","5","0","0","0"
"900","山羊角","56","143","6","6","0","0","0"
"901","","57","145","0","0","0","0","0"
"902","邪能","57","143","1","1","0","0","0"
"903","蝙蝠","57","143","2","2","0","0","0"
"904","獠牙","57","143","3","3","0","0","0"
"905","遮蔽","57","143","4","4","0","0","0"
"906","宝石","57","143","5","5","0","0","0"
"907","亚麻布","57","143","6","6","0","0","0"
"908","红色","57","143","7","7","0","-10282973","0"
"909","黑色","57","143","8","8","0","-15133164","0"
"910","绿色","57","143","9","9","0","-10923735","0"
"911","褐色","57","143","10","10","0","-9412025","0"
"912","蓝色","57","143","11","11","0","-13481124","0"
"913","","58","61","0","0","0","-5919879","0"
"914","","58","61","1","1","0","-7426696","0"
"915","","58","61","2","2","0","-8344675","0"
"916","","58","61","3","3","0","-7757397","0"
"917","","58","61","4","4","0","-7500875","0"
"918","","58","61","5","5","0","-6711632","0"
"919","","58","10","6","100","0","0","0"
"920","","59","141","0","0","0","0","0"
"921","","59","141","1","1","0","0","0"
"922","","59","141","2","2","0","0","0"
"923","","59","141","3","3","0","0","0"
"924","","59","141","4","4","0","0","0"
"925","","59","141","5","5","0","0","0"
"926","","59","141","6","6","0","0","0"
"927","","59","141","7","7","0","0","0"
"928","","59","141","8","8","0","0","0"
"929","","59","141","9","9","0","0","0"
"940","光头","60","141","0","0","0","0","0"
"941","莫霍克","60","141","1","1","0","0","0"
"942","蓬乱","60","141","2","2","0","0","0"
"943","细束","60","141","3","3","0","0","0"
"944","刺猬头","60","141","4","4","0","0","0"
"945","狂野","60","141","5","5","0","0","0"
"946","学者","60","141","6","6","0","0","0"
"947","浓发","60","141","7","7","0","0","0"
"948","顶髻","60","141","8","8","0","0","0"
"949","直长发","60","141","9","9","0","0","0"
"950","飞机头","60","141","10","10","0","0","0"
"951","僧侣","60","141","11","11","0","0","0"
"952","冲天头","60","141","12","12","0","0","0"
"953","野蛮人","60","141","13","13","0","0","0"
"954","短直发","60","141","14","14","0","0","0"
"955","楔发","60","141","15","15","0","0","0"
"956","","61","141","0","7","0","6583869","0"
"957","","61","141","1","23","0","6108508","0"
"958","","61","141","2","6","0","7039554","0"
"959","","61","141","3","5","0","7627288","0"
"960","","61","141","4","3","0","11703397","0"
"961","","61","141","5","9","0","2907716","0"
"962","","61","141","6","4","0","9667669","0"
"963","","61","141","7","10","0","4487542","0"
"964","","61","141","8","0","0","8607319","0"
"965","","61","141","9","28","0","4472655","0"
"966","","61","10","10","100","0","0","0"
"967","完整","62","141","0","0","0","0","0"
"968","枯朽","62","55","1","1","0","0","0"
"969","下巴脱臼","62","55","4","4","0","0","0"
"971","口水","62","55","2","2","0","0","0"
"975","骨腭","62","55","5","5","0","0","0"
"976","枯腭","62","55","6","6","0","0","0"
"977","露齿","62","55","7","7","0","0","0"
"978","错乱","62","55","8","8","0","0","0"
"979","枯腮","62","55","9","9","0","0","0"
"980","松弛","62","55","10","10","0","0","0"
"983","流涎","62","55","3","3","0","0","0"
"984","","63","66","0","1","0","-6965871","0"
"985","","63","66","1","2","0","-6700414","0"
"986","","63","66","2","6","0","-5010007","0"
"987","","63","66","3","4","0","-6643397","0"
"988","","63","66","4","5","0","-9456760","0"
"989","","63","66","5","3","0","-8538777","0"
"990","","63","10","6","100","0","0","0"
"991","","64","141","0","0","0","0","0"
"992","","64","141","1","1","0","0","0"
"993","","64","141","2","2","0","0","0"
"994","","64","141","3","3","0","0","0"
"995","","64","141","4","4","0","0","0"
"996","","64","141","5","5","0","0","0"
"997","","64","141","6","6","0","0","0"
"998","","64","141","7","7","0","0","0"
"999","","64","141","8","8","0","0","0"
"1000","","64","141","9","9","0","0","0"
"1011","狂野","65","141","0","0","0","0","0"
"1012","蓬乱","65","141","1","1","0","0","0"
"1013","蓬松","65","141","2","2","0","0","0"
"1014","乱发","65","141","3","3","0","0","0"
"1015","直长发","65","141","4","4","0","0","0"
"1016","新娘","65","141","5","5","0","0","0"
"1017","假小子","65","141","6","6","0","0","0"
"1018","时尚","65","141","7","7","0","0","0"
"1019","短发","65","141","8","8","0","0","0"
"1020","薄发","65","141","9","9","0","0","0"
"1021","松鼠尾","65","141","10","10","0","0","0"
"1022","短碎发","65","141","11","11","0","0","0"
"1023","短直发","65","141","12","12","0","0","0"
"1024","凌乱","65","141","13","13","0","0","0"
"1025","豆芽辫","65","141","14","14","0","0","0"
"1026","","66","141","0","7","0","6583869","0"
"1027","","66","141","1","23","0","6108508","0"
"1028","","66","141","2","6","0","7039554","0"
"1029","","66","141","3","5","0","7627288","0"
"1030","","66","141","4","3","0","11703397","0"
"1031","","66","141","5","9","0","2907716","0"
"1032","","66","141","6","4","0","9667669","0"
"1033","","66","141","7","10","0","4487542","0"
"1034","","66","141","8","0","0","8607319","0"
"1035","","66","141","9","28","0","4472655","0"
"1036","","66","10","10","100","0","0","0"
"1037","完整","67","141","0","0","0","0","0"
"1038","缝合","67","55","1","1","0","0","0"
"1041","骨腭","67","55","2","2","0","0","0"
"1042","露齿","67","55","3","3","0","0","0"
"1043","枯腮","67","55","4","4","0","0","0"
"1045","","68","141","0","0","0","3420979","0"
"1046","","68","141","1","1","0","3420979","0"
"1047","","68","141","2","2","0","3420979","0"
"1048","","68","141","3","10","0","-8029356","0"
"1049","","68","141","4","11","0","-8029356","0"
"1050","","68","141","5","12","0","-8029356","0"
"1051","","68","141","6","20","0","-11062744","0"
"1052","","68","141","7","21","0","-11062744","0"
"1053","","68","141","8","22","0","-11062744","0"
"1054","","68","141","9","30","0","9723942","0"
"1055","","68","141","10","31","0","9723942","0"
"1056","","68","141","11","32","0","9723942","0"
"1057","","68","141","12","40","0","-8154485","0"
"1058","","68","141","13","41","0","8622731","0"
"1059","","68","141","14","42","0","8622731","0"
"1060","","68","141","15","50","0","-9743553","0"
"1061","","68","141","16","51","0","-9743553","0"
"1062","","68","141","17","52","0","-9743553","0"
"1063","","68","141","18","60","0","12500138","0"
"1064","","68","103","19","70","0","-10649178","0"
"1065","","68","103","20","72","0","-11769518","0"
"1066","","68","103","21","73","0","-11645863","0"
"1067","","68","12","22","100","0","0","0"
"1068","","68","12","23","101","0","0","0"
"1069","","68","12","24","102","0","0","0"
"1070","","68","12","25","103","0","0","0"
"1071","","68","12","26","104","0","0","0"
"1072","","68","12","27","105","0","0","0"
"1073","","68","10","28","106","0","1644825","0"
"1074","","378","146","0","0","0","0","0"
"1075","","378","146","1","1","0","0","0"
"1076","","378","146","2","2","0","0","0"
"1077","","378","146","3","3","0","0","0"
"1078","","378","146","4","4","0","0","0"
"1079","","378","142","5","5","0","0","0"
"1080","","378","142","6","6","0","0","0"
"1081","","378","142","7","7","0","0","0"
"1082","","378","142","8","8","0","0","0"
"1083","","378","142","9","9","0","0","0"
"1084","大长角","71","141","0","0","0","0","0"
"1085","公牛角","71","141","1","1","0","0","0"
"1086","冲锋角","71","141","2","2","0","0","0"
"1087","断角","71","141","3","3","0","0","0"
"1088","折角","71","141","4","4","0","0","0"
"1089","小角","71","141","5","5","0","0","0"
"1090","水牛角","71","141","6","6","0","0","0"
"1091","顶角","71","141","7","7","0","0","0"
"1092","裹角","71","141","8","8","0","0","0"
"1093","前角","71","141","9","9","0","0","0"
"1094","平角","71","141","10","10","0","0","0"
"1095","竖角","71","141","11","11","0","0","0"
"1096","角环","71","141","12","12","0","0","0"
"1097","宽角","71","12","13","13","0","0","0"
"1098","山羊角","71","12","14","14","0","0","0"
"1099","前顶","71","12","15","15","0","0","0"
"1100","","72","141","0","0","0","3683637","0"
"1101","","72","141","1","1","0","11634259","0"
"1102","","72","141","2","2","0","13286303","0"
"1103","","72","12","3","3","0","3683637","0"
"1104","","72","12","4","4","0","0","0"
"1105","","72","12","5","5","0","0","0"
"1106","","72","12","6","6","0","0","0"
"1107","无","73","141","0","0","0","0","0"
"1108","辫子","73","141","1","1","0","0","0"
"1109","胡须","73","141","2","2","0","0","0"
"1110","绑带胡须","73","141","3","3","0","0","0"
"1111","短须","73","141","4","4","0","0","0"
"1112","分叉","73","141","5","5","0","0","0"
"1113","金环","73","141","6","6","0","0","0"
"1114","","74","141","0","0","0","-13356237","0"
"1115","","74","141","1","1","0","-13356237","0"
"1116","","74","141","2","10","0","-8029356","0"
"1117","","74","141","3","11","0","-8029356","0"
"1118","","74","141","4","20","0","-11062744","0"
"1119","","74","141","5","21","0","-11062744","0"
"1120","","74","141","6","30","0","-7053274","0"
"1121","","74","141","7","31","0","-7053274","0"
"1122","","74","141","8","40","0","-9743553","0"
"1123","","74","141","9","41","0","-9743553","0"
"1124","","74","141","10","50","0","-4277078","0"
"1125","","74","105","11","70","0","-14920571","0"
"1126","","74","105","12","71","0","-12426942","0"
"1127","","74","105","13","72","0","-11645863","0"
"1128","","74","12","14","100","0","0","0"
"1129","","74","12","15","101","0","0","0"
"1130","","74","12","16","102","0","0","0"
"1131","","74","12","17","103","0","0","0"
"1132","","74","12","18","104","0","0","0"
"1133","","74","12","19","105","0","0","0"
"1134","","74","10","20","106","0","1644825","0"
"1135","","379","146","0","0","0","0","0"
"1136","","379","146","1","1","0","0","0"
"1137","","379","146","2","2","0","0","0"
"1138","","379","146","3","3","0","0","0"
"1139","","379","142","4","4","0","0","0"
"1140","","379","142","5","5","0","0","0"
"1141","","379","142","6","6","0","0","0"
"1142","","379","142","7","7","0","0","0"
"1143","硬角","77","141","0","0","0","0","0"
"1144","低角","77","141","1","1","0","0","0"
"1145","长角","77","141","2","2","0","0","0"
"1146","上翻","77","141","3","3","0","0","0"
"1147","小角","77","141","4","4","0","0","0"
"1148","宽角","77","141","5","5","0","0","0"
"1149","水牛角","77","141","6","6","0","0","0"
"1150","冲锋角","77","141","7","7","0","0","0"
"1151","折角","77","141","8","8","0","0","0"
"1152","刺角","77","141","9","9","0","0","0"
"1153","闭角","77","141","10","10","0","0","0"
"1154","短角","77","141","11","11","0","0","0"
"1155","冲天角","77","141","12","12","0","0","0"
"1156","欧米茄形","77","141","13","13","0","0","0"
"1157","后角","77","141","14","14","0","0","0"
"1158","","77","12","15","15","0","0","0"
"1159","","77","12","16","16","0","0","0"
"1160","","77","12","17","17","0","0","0"
"1161","","78","141","0","0","0","3683637","0"
"1162","","78","141","1","1","0","11634259","0"
"1163","","78","141","2","2","0","13286303","0"
"1164","","78","12","3","3","0","3683637","9706015"
"1165","","78","12","4","4","0","0","0"
"1166","","78","12","5","5","0","0","0"
"1167","","78","12","6","6","0","0","0"
"1168","","78","12","7","7","0","0","0"
"1169","鬃发","79","141","0","0","0","0","0"
"1170","细辫","79","141","1","1","0","0","0"
"1171","环形辫","79","141","2","2","0","0","0"
"1172","双辫","79","141","3","3","0","0","0"
"1173","双短束发","79","141","4","4","0","0","0"
"1174","","80","141","0","0","0","16755840","0"
"1175","","80","141","1","1","0","16750435","0"
"1176","","80","141","2","2","0","16224626","0"
"1177","","80","141","3","3","0","14912866","0"
"1178","","80","141","4","4","0","13400381","0"
"1179","","80","12","5","100","0","0","0"
"1180","","80","12","6","101","0","0","0"
"1181","","80","117","7","70","0","-3822208","0"
"1182","","80","117","8","71","0","-4672945","0"
"1183","","80","117","9","72","0","-6325675","0"
"1184","","80","10","10","102","0","0","0"
"1185","","81","146","0","0","0","0","0"
"1186","","81","146","1","1","0","0","0"
"1187","","81","146","2","2","0","0","0"
"1188","","81","146","3","3","0","0","0"
"1189","","81","146","4","4","0","0","0"
"1190","","81","146","5","5","0","0","0"
"1191","","81","146","6","6","0","0","0"
"1192","","81","142","7","7","0","0","0"
"1193","","81","142","8","8","0","0","0"
"1194","","81","142","9","9","0","0","0"
"1195","","81","142","10","10","0","0","0"
"1196","","81","142","11","11","0","0","0"
"1197","","81","142","12","12","0","0","0"
"1198","","81","142","13","13","0","0","0"
"1199","光头","82","141","0","0","0","0","0"
"1200","翅发","82","141","1","1","0","0","0"
"1201","齐发","82","141","2","2","0","0","0"
"1202","反毛","82","141","3","3","0","0","0"
"1203","时尚","82","141","4","4","0","0","0"
"1204","半秃","82","141","5","5","0","0","0"
"1205","顶秃","82","141","6","6","0","0","0"
"1206","乱发","82","141","7","7","0","0","0"
"1207","蓬乱","82","141","8","8","0","0","0"
"1208","莫霍克","82","141","9","9","0","0","0"
"1209","蓬松","82","141","10","10","0","0","0"
"1210","天才","82","141","11","11","0","0","0"
"1211","鬈发","82","141","12","12","0","0","0"
"1212","刀锋","82","141","13","13","0","0","0"
"1213","莫希干","82","141","14","14","0","0","0"
"1214","","83","141","0","32","0","3553872","0"
"1215","","83","141","1","4","0","-8047079","0"
"1216","","83","141","2","30","0","-5726808","0"
"1217","","83","141","3","7","0","-6186625","0"
"1218","","83","141","4","31","0","-7629904","0"
"1219","","83","141","5","3","0","-6741478","0"
"1220","","83","141","6","20","0","-10385726","0"
"1221","","83","141","7","10","0","2848796","0"
"1222","","83","141","8","24","0","12869299","0"
"1223","","83","141","9","8","0","-12366555","0"
"1224","","83","141","10","9","0","-8811927","0"
"1225","","83","141","11","12","0","-10649199","0"
"1226","","83","10","12","100","0","0","0"
"1227","无","84","141","0","0","0","0","0"
"1228","边胡","84","141","1","1","0","0","0"
"1229","络腮胡","84","141","2","2","0","0","0"
"1230","山羊胡","84","141","3","3","0","0","0"
"1231","大胡子","84","141","4","4","0","0","0"
