Id,Directory,MapName,Field_9_0_1_33978_002,MapDescription0,MapDescription1,PvpShortDescription,PvpLongDescription,Corpse0,Corpse1,MapType,InstanceType,ExpansionId,AreaTableId,LoadingScreenId,TimeOfDayOverride,ParentMapId,CosmeticParentMapId,TimeOffset,MinimapIconScale,CorpseMapId,MaxPlayers,WindSettingsId,ZmpFileDataId,WdtFileDataId,Flags0,Flags1
"647","Transport_Orgrimmar_to_Thunderbluff","运输 - 奥格瑞玛到雷霆崖","Transport: Orgrimmar to Thunder Bluff","","","","","0","0","3","0","2","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"648","LostIsles","失落群岛","LostIsles","","","","","0","0","1","0","0","0","3","-1","-1","-1","0","1","-1","0","0","0","787837","271965","134479884"
"649","ArgentTournamentRaid","十字军的试炼","Trial of the Crusader","","","","","8515.286","736.1371","1","2","2","0","246","-1","-1","-1","0","1","571","0","0","0","818173","34333","134479880"
"650","ArgentTournamentDungeon","冠军的试炼","Trial of the Champion","","","","","8571.435","792.2205","1","1","2","0","247","-1","-1","-1","0","1","571","0","0","0","817987","1565","134479880"
"651","ElevatorSpawnTest","ElevatorSpawnTest","ElevatorSpawnTest","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1555","134479880"
"654","Gilneas2","吉尔尼斯2","Gilneas2","","","","","0","0","1","0","0","0","4","-1","-1","-1","0","1","-1","0","0","0","782341","263709","134479884"
"655","GilneasPhase1","吉尔尼斯位面1","GilneasPhase1","","","","","0","0","1","0","0","0","0","-1","654","-1","0","1","-1","0","0","0","782644","1629","134479884"
"656","GilneasPhase2","吉尔尼斯位面2","GilneasPhase2","","","","","0","0","1","0","0","0","0","-1","654","-1","0","1","-1","0","0","0","782667","1629","134479884"
"657","SkywallDungeon","旋云之巅","The Vortex Pinnacle","","","","","-11522.49","-2317.934","1","1","3","0","259","-1","-1","-1","0","1","1","0","0","0","817086","1565","134479880"
"658","QuarryofTears","萨隆矿坑","Pit of Saron","","","","","5592.057","2010.271","1","1","2","0","252","-1","-1","-1","0","1","571","0","0","0","827056","1565","134479880"
"659","LostIslesPhase1","失落群岛火山爆发","Lost Isles Volcano Eruption","","","","","0","0","1","0","0","0","3","-1","648","-1","0","1","-1","0","0","0","788585","1565","134479884"
"660","Deephomeceiling","深岩之洲天顶","Deephome Ceiling","","","","","0","0","1","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","855573","1695","134479880"
"661","LostIslesPhase2","失落群岛胶囊镇","Lost Isles Town in a Box","","","","","0","0","1","0","0","0","0","-1","648","-1","0","1","-1","0","0","0","788648","1565","134479884"
"662","Transport197195","运输工具：联盟瓦丝琪尔船只","Transport: Alliance Vashj'ir Ship","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"668","HallsOfReflection","映像大厅","Halls of Reflection","","","","","5628.875","1973.286","1","1","2","0","253","-1","-1","-1","0","1","571","0","0","0","818690","1565","134479880"
"669","BlackwingDescent","黑翼血环","Blackwing Descent","","","","","-7541.768","-1188.832","1","2","3","0","260","-1","-1","-1","0","1","0","0","0","0","813052","34333","134479880"
"670","GrimBatolDungeon","格瑞姆巴托","Grim Batol","","","","","-4047.74","-3446.35","1","1","3","0","257","-1","-1","-1","0","1","0","0","0","0","815686","1565","134479880"
"671","GrimBatolRaid","暮光堡垒","The Bastion of Twilight","","","","","-4903.01","-4221.21","1","2","3","0","266","-1","-1","-1","0","1","0","0","0","0","814552","34333","134479880"
"672","Transport197347","Transport: The Skybreaker (Icecrown Citadel Raid)","Transport: The Skybreaker (Icecrown Citadel Raid)","","","","","0","0","3","0","2","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"673","Transport197348","Transport: Orgrim's Hammer (Icecrown Citadel Raid)","Transport: Orgrim's Hammer (Icecrown Citadel Raid)","","","","","0","0","3","0","2","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"674","Transport197349-2","运输工具：开往瓦丝琪尔的船只","Transport: Ship to Vashj'ir","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"712","Transport197349","Transport: The Skybreaker (IC Dungeon)","Transport: The Skybreaker (IC Dungeon)","","","","","0","0","3","0","2","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"713","Transport197350","Transport: Orgrim's Hammer (IC Dungeon)","Transport: Orgrim's Hammer (IC Dungeon)","","","","","0","0","3","0","2","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"718","Transport201834","Transport: The Mighty Wind (Icecrown Citadel Raid)","Transport: The Mighty Wind (Icecrown Citadel Raid)","","","","","0","0","3","0","2","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1537","134479880"
"719","MountHyjalPhase1","海加尔山位面1","Mount Hyjal Phase 1","","","","","0","0","1","0","0","0","3","-1","1","-1","0","1","-1","0","0","0","788845","8521309","134479896"
"720","Firelands1","火焰之地","Firelands","","","","","3987.2","-2943.32","1","2","3","0","275","720","-1","-1","0","1","1","0","0","0","816444","2098717","134479896"
"721","Firelands2","火焰之地，地形2","Firelands Terrain 2","","","","","0","0","1","1","3","0","0","720","-1","-1","0","1","-1","0","0","0","816538","1693","134479896"
"723","Stormwind","暴风城","Stormwind","","","","","0","0","1","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","790924","1565","134479880"
"724","ChamberofAspectsRed","红玉圣殿","The Ruby Sanctum","","","","","3608.129","186.8021","1","2","2","0","254","-1","-1","-1","0","1","571","0","0","0","821024","34333","134479880"
"725","DeepholmeDungeon","巨石之核","The Stonecore","","","","","1031.908","610.2969","1","1","3","0","258","-1","-1","-1","0","1","646","0","0","0","816583","1565","134479880"
"726","CataclysmCTF","双子峰","Twin Peaks","双子峰位于暮光高地，也成为了联盟和部落尽全力争夺的战略要地。

作为一个10v10的夺旗战场，首先夺得三面旗帜的阵营将取得胜利。

在双方阵营为争夺这个至关重要的高地而殊死搏杀的时候，你的力量很可能会成为扭转战局的关键！","双子峰位于暮光高地，也成为了联盟和部落尽全力争夺的战略要地。

作为一个10v10的夺旗战场，首先夺得三面旗帜的阵营将取得胜利。

在双方阵营为争夺这个至关重要的高地而殊死搏杀的时候，你的力量很可能会成为扭转战局的关键！","夺取敌方旗帜","- 保卫你方旗帜
- 夺取敌方旗帜
- 平局时最后一次夺取旗帜的队伍获胜","0","0","1","3","3","0","262","-1","-1","-1","0","1","-1","0","0","0","813068","1629","135004168"
"727","STV_Mine_BG","碎银矿脉","Silvershard Mines","这个战场位于荆棘谷下方的一座风险投资公司地精矿洞内。

碎银矿脉是一个10v10的护送战场，参战双方都要竭尽全力控制钻石矿车直到抵达矿洞补给站。","这个战场位于荆棘谷下方的一座风险投资公司地精矿洞内。

碎银矿脉是一个10v10的护送战场，参战双方都要竭尽全力控制钻石矿车直到抵达矿洞补给站。","占领矿车","- 占领并守卫矿车
- 护送矿车抵达目的地","0","0","1","3","4","0","317","-1","-1","-1","0","1","-1","0","0","0","810604","1565","135004168"
"728","TheBattleforGilneas","吉尔尼斯之战（旧城市地图）","The Battle for Gilneas (Old City Map)","在吉尔尼斯半岛的心脏地带，坐落着这个古老国家的首都。对于东部王国的部落而言，这里是一个极具战略价值的必争之地。

被遗忘者早已将这里视作他们当然的领土，希尔瓦娜斯·风行者的军队已经做好准备，将不惜一切代价守卫他们刚刚征服的国土。","吉尔尼斯人被被遗忘者赶出家园，但他们依旧将这座城市看作自己王国的首都。

经过在联盟阵营中休养生息，吉尔尼斯人再次汇集于格雷迈恩国王的麾下，准备在新盟友的支援下，重新夺取吉尔尼斯城。","","","0","0","1","3","6","0","261","-1","-1","-1","0","1","-1","0","0","0","869311","3615","135004168"
"730","MaelstromZone","大漩涡区域","Maelstrom Zone","","","","","0","0","1","0","3","0","272","-1","-1","-1","0","1","-1","0","0","0","816998","1629","134479880"
"731","DesolaceBomb","石爪山脉炸弹","Stonetalon Bomb","","","","","0","0","1","0","0","0","3","-1","1","-1","0","1","-1","0","0","0","780791","8390237","134479896"
"732","TolBarad","托尔巴拉德","Tol Barad","","","","","0","0","1","0","3","0","265","-1","-1","-1","0","1","-1","0","0","0","815182","9821","134479880"
"734","AhnQirajTerrace","安其拉平台","Ahn'Qiraj Terrace","","","","","0","0","1","1","2","0","184","-1","-1","-1","0","1","-1","0","0","0","818455","1565","134479880"
"736","TwilightHighlandsDragonmawPhase","暮光高地龙喉位面","Twilight Highlands Dragonmaw Phase","","","","","0","0","1","0","0","0","0","-1","0","-1","0","1","-1","0","0","804947","791346","1565","134479896"
"738","Transport200100","前往瓦丝琪尔的船只（奥格瑞玛->瓦丝琪尔）","Ship to Vashj'ir (Orgrimmar -> Vashj'ir)","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"739","Transport200101","瓦丝琪尔水下——部落","Vashj'ir Sub - Horde","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"740","Transport200102","瓦丝琪尔水下——联盟","Vashj'ir Sub - Alliance","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"741","Transport200103","暮光高地部落运输工具","Twilight Highlands Horde Transport","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"742","Transport203729","瓦丝琪尔水下——部落深渊之喉外环","Vashj'ir Sub - Horde - Circling Abyssal Maw","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"743","Transport203730","瓦丝琪尔水下——联盟深渊之喉外环","Vashj'ir Sub - Alliance circling Abyssal Maw","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"746","UldumPhaseOasis","奥丹姆绿洲位面","Uldum Phase Oasis","","","","","0","0","1","0","0","0","0","-1","1","-1","0","1","-1","0","0","0","791398","8390237","134479896"
"747","Transport 203732","运输工具：深岩之洲炮舰","Transport: Deepholm Gunship","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479880"
"748","Transport203858","运输工具：奥尼克西亚/奈法利安电梯","Transport: Onyxia/Nefarian Elevator","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1537","134479880"
"749","Transport203859","运输工具：吉尔尼斯行进炮舰","Transport: Gilneas Moving Gunship","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479884"
"750","Transport203860","运输工具：吉尔尼斯静止炮舰","Transport: Gilneas Static Gunship","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","0","1553","134479884"
"751","RedgridgeOrcBomb","赤脊山——兽人炸弹","Redridge - Orc Bomb","","","","","0","0","1","0","0","0","0","-1","0","-1","0","1","-1","0","0","0","790674","1629","134479896"
"752","RedridgeBridgePhaseOne","赤脊山——桥上位面一","Redridge - Bridge Phase One","","","","","0","0","1","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","790697","1629","134479880"
"753","RedridgeBridgePhaseTwo","赤脊山——桥上位面二","Redridge - Bridge Phase Two","","","","","0","0","1","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","790705","1629","134479880"
"754","SkywallRaid","风神王座","Throne of the Four Winds","","","","","-11360.6","72.08334","1","2","3","0","271","-1","-1","-1","0","1","1","0","0","0","817149","34333","134479880"
"755","UldumDungeon","托维尔失落之城","Lost City of the Tol'vir","","","","","-10686.15","-1308.623","1","1","3","0","264","-1","-1","-1","0","1","1","0","0","0","817548","1565","134479880"
"757","BaradinHold","巴拉丁监狱","Baradin Hold","","","","","0","0","1","2","3","0","269","-1","-1","-1","0","1","-1","0","0","0","814917","36413","134479880"
"759","UldumPhasedEntrance","奥丹姆入口位面","Uldum Phased Entrance","","","","","0","0","1","0","0","0","0","-1","1","-1","0","1","-1","0","0","0","791375","8392285","134479896"
"760","TwilightHighlandsPhasedEntrance","暮光高地位面入口","Twilight Highlands Phased Entrance","","","","","0","0","1","0","0","0","0","-1","0","-1","0","1","-1","0","0","0","791359","3677","134479896"
"761","Gilneas_BG_2","吉尔尼斯之战","The Battle for Gilneas","随着格雷迈恩之墙的倒塌，被遗忘者和狼人之间不可避免的冲突也达到了一个新的巅峰。

吉尔尼斯之战是一场10人对10人的控制战场。参战双方的目标是尽可能长时间地控制这里的矿洞、灯塔和磨坊。","随着格雷迈恩之墙的倒塌，被遗忘者和狼人之间不可避免的冲突也达到了一个新的巅峰。

吉尔尼斯之战是一场10人对10人的控制战场。参战双方的目标是尽可能长时间地控制这里的矿洞、灯塔和磨坊。","占领目标","- 占领并守卫目标
- 获得1500份资源","0","0","1","3","0","0","270","1110","-1","-1","0","1","-1","0","0","0","782690","3677","135004168"
"762","Transport 203861","暮光高地飞艇1","Twilight Highlands Zeppelin 1","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479880"
"763","Transport 203862","暮光高地飞艇2","Twilight Highlands Zeppelin 2","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","3585","134479880"
"764","UldumPhaseWreckedCamp","奥丹姆——失事营地位面","Uldum - Phase Wrecked Camp","","","","","0","0","1","0","0","0","0","-1","1","-1","0","1","-1","0","0","0","791406","8396381","134479896"
"765","Transport203863","卡拉兹工坊攻击艇","Krazzworks Attack Zeppelin","","","","","0","0","3","0","3","0","0","-1","-1","-1","0","1","-1","0","0","0","0","7681","134479880"
"766","Transport 2033864","运输工具：吉尔尼斯行进炮舰02","Transport: Gilneas Moving Gunship 02","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","0","7681","134479884"
"767","Transport 2033865","运输工具：吉尔尼斯行进炮舰03","Transport: Gilneas Moving Gunship 03","","","","","0","0","3","0","0","0","0","-1","-1","-1","0","1","-1","0","0","0","0","7681","134479884"
"859","Zul_Gurub5Man","祖尔格拉布","Zul'Gurub","","","","","-11916.23","-1219.839","1","1","3","0","161","720","-1","-1","0","1","0","0","0","0","815855","7701","134479880"
"860","NewRaceStartZone","迷踪岛","The Wandering Isle","","","","","0","0","1","0","0","0","289","960","-1","-1","0","1","-1","0","0","0","789076","8666653","134479880"
"861","FirelandsDailies","熔火前线","Molten Front","","","","","0","0","1","0","3","0","274","720","-1","-1","0","1","-1","0","0","0","815281","2104861","134479896"
"870","HawaiiMainLand","潘达利亚","Pandaria","","","","","0","0","1","0","4","0","327","-1","-1","-1","0","1","-1","0","0","804938","805681","8404573","134479896"
"930","ScenarioAlcazIsland","阴暗之地","A Dark Place","","","","","0","0","1","5","6","0","25","0","-1","-1","0","1","-1","0","0","0","810354","7765","134479872"
"938","COTDragonblight","时光之末","End Time","","","","","-8288.604","-4454.092","1","1","3","0","286","0","-1","-1","0","1","1","0","0","0","813090","15957","134479880"
