EffectArg0,Name,HordeName,EffectArg1,EffectArg2,EffectScalingPoints0,EffectScalingPoints1,EffectScalingPoints2,TransmogPlayerConditionId,TransmogCost,IconFileDataId,EffectPointsMin0,EffectPointsMin1,EffectPointsMin2,ItemVisual,Flags,RequiredSkillId,RequiredSkillRank,ItemLevel,Charges,Effect0,Effect1,Effect2,ScalingClass,ScalingClassRestricted,ConditionId,MinLevel,MaxLevel
"361","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"362","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"363","+$k1 Agility","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"364","+$k1 Intellect","","5","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"365","+$k1 Versatility","","40","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"366","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"367","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"368","+$k1 Agility","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"369","+$k1 Intellect","","5","0","0","0.24","0","0","0","0","50","0","0","0","0","0","12","0","0","0","0","0","32","0","0","0","0"
"370","+$k1 Versatility","","40","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"371","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"372","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"383","+$k1 Armor","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0"
"384","+$k1 Armor","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0"
"385","+$k1 Armor","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0"
"386","+$k1 Armor","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0"
"387","+$k1 Armor","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0"
"388","+$k1 Armor","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0"
"389","+$k1 Armor","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0"
"403","+$k1 Agility","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0"
"404","+$k1 Agility","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0"
"405","+$k1 Intellect","","5","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0"
"406","+$k1 Intellect","","5","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0"
"407","+$k1 Versatility","","40","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0"
"408","+$k1 Versatility","","40","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0"
"409","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0"
"410","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0"
"411","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0"
"412","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0"
"423","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"424","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"425","Black Temple Dummy","","9394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","139","0","0","0","0","0","0"
"426","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"427","+$9396s1 Spell Power","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"429","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"430","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0"
"431","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"432","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"436","+$k1 Critical Strike","","32","0","0","0","0","0","0","0","0","0","0","0","0","0","70","0","0","0","0","0","0","0","0","0","0"
"440","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0"
"441","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0"
"442","+$k1 Spell Power","","45","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0"
"463","Mithril Spike","","9782","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464","+$7215s1% Mount Speed","","7215","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"483","Sharpened (+$k1 Damage)","","0","0","0","0.353","0","0","0","16","50","0","0","0","0","0","6","0","0","0","0","0","33","0","0","0","0"
"484","Weighted (+$k1 Damage)","","0","0","0","0.353","0","0","0","16","50","0","0","0","0","0","6","0","0","0","0","0","33","0","0","0","0"
"583","+$k1 Agility / +$k2 Versatility","","3","40","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"584","+$k1 Agility / +$k2 Intellect","","3","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"585","+$k1 Agility / +$k2 Stamina","","3","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"586","+$k1 Agility / +$k2 Strength","","3","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"587","+$k1 Intellect / +$k2 Versatility","","5","40","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"588","+$k1 Intellect / +$k2 Stamina","","5","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"589","+$k1 Intellect / +$k2 Strength","","5","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"590","+$k1 Versatility / +$k2 Stamina","","40","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"591","+$k1 Versatility / +$k2 Strength","","40","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"592","+$k1 Stamina / +$k2 Strength","","7","4","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"663","Scope (+$k1 Damage)","","0","0","0","0.15","0","0","0","18","50","0","0","0","0","0","5","0","0","0","0","0","33","0","0","0","0"
"664","Scope (+$k1 Damage)","","0","0","0","0.2","0","0","0","22","50","0","0","0","0","0","7","0","0","0","0","0","33","0","0","0","0"
"684","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0"
"723","+$k1 Intellect","","5","0","0","0.1","0","0","0","0","50","0","0","0","0","0","3","0","0","0","29","0","32","0","0","0","0"
"724","+$k1 Stamina","","7","0","0","0.145","0","0","0","0","50","0","0","0","0","0","3","0","0","0","0","0","32","0","0","0","0"
"743","+$13418s1 Stealth","","13418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"744","+$k1 Armor","","0","0","0","0.14","0","0","0","0","50","0","0","0","0","0","20","0","0","0","0","0","32","0","0","0","0"
"763","+$k1 Shield Block","","15","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"783","+$k1 Armor","","0","0","0","0.072","0","0","0","0","50","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"803","Fiery Weapon","","13897","0","0","0","0","0","135805","0","50","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0"
"805","+$k1 Weapon Damage","","0","0","0","0.29","0","0","0","0","50","0","0","0","0","0","4","0","0","0","2","0","32","0","0","0","0"
"823","+$k1 Strength","","4","0","0","0.145","0","0","0","0","50","0","0","0","0","0","3","0","0","0","0","0","32","0","0","0","0"
"843","+$k1 Mana","","0","0","0","0.6","0","0","0","0","50","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"844","+$13611s1 Mining","","13611","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"845","+$13614s1 Herbalism","","13614","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"846","+$71691s1 Fishing","","71691","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"847","+$13624s1 All Stats","","13624","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"848","+$k1 Armor","","0","0","0","0.09","0","0","0","0","50","0","0","0","0","0","30","0","0","0","0","0","32","0","0","0","0"
"849","+$k1 Agility","","3","0","0","0.145","0","0","0","0","50","0","0","0","0","0","3","0","0","0","0","0","32","0","0","0","0"
"850","+$k1 Health","","1","0","0","1.05","0","0","0","0","50","0","0","0","0","0","35","0","0","0","0","0","32","0","0","0","0"
"851","+$k1 Versatility","","40","0","0","0.22","0","0","0","0","50","0","0","0","0","0","5","0","0","0","0","0","32","0","0","0","0"
"852","+$k1 Stamina","","7","0","0","0.22","0","0","0","0","50","0","0","0","0","0","5","0","0","0","0","0","32","0","0","0","0"
"853","+$13650s1 Beastslaying","","13650","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0"
"854","+$13651s1 Elemental Slayer","","13651","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0"
"856","+$k1 Strength","","4","0","0","0.22","0","0","0","0","50","0","0","0","0","0","5","0","0","0","0","0","32","0","0","0","0"
"857","+$k1 Mana","","0","0","0","0.9","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"863","+$k1 Parry","","14","0","0","0.165","0","0","0","0","50","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"864","+$k1 Weapon Damage","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","2","0","0","0","0","0","0"
"865","+$13697s1 Skinning","","13697","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"866","+$13625s1 All Stats","","13625","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"883","+$k1 Agility","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0"
"884","+$k1 Armor","","0","0","0","0.15","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"904","+$k1 Agility","","3","0","0","0.22","0","0","0","0","50","0","0","0","0","0","5","0","0","0","0","0","32","0","0","0","0"
"905","+$k1 Intellect","","5","0","0","0.15","0","0","0","0","50","0","0","0","0","0","5","0","0","0","0","0","32","0","0","0","0"
"906","+$13838s1 Mining","","13838","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"907","+$k1 Versatility","","40","0","0","0.29","0","0","0","0","50","0","0","0","0","0","7","0","0","0","0","0","32","0","0","0","0"
"908","+$k1 Health","","1","0","0","1.5","0","0","0","0","50","0","0","0","0","0","50","0","0","0","0","0","32","0","0","0","0"
"909","+$13839s1 Herbalism","","13839","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"910","+$k1 Agility and +$k2 Dodge","","3","13","0","0.25","0.25","0","0","0","50","0","0","0","0","0","8","8","0","0","0","0","32","0","0","0","0"
"911","Minor Speed Increase","","13889","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"912","Demonslaying","","13907","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0"
"913","+$k1 Mana","","0","0","0","1.22","0","0","0","0","50","0","0","0","0","0","65","0","0","0","0","0","32","0","0","0","0"
"923","+$k1 Dodge","","13","0","0","0.22","0","0","0","0","50","0","0","0","0","0","5","0","0","0","0","0","32","0","0","0","0"
"924","+$k1 Dodge","","13","0","0","0.072","0","0","0","0","50","0","0","0","0","0","2","0","0","0","0","0","32","0","0","0","0"
"925","+$k1 Dodge","","13","0","0","0.145","0","0","0","0","50","0","0","0","0","0","3","0","0","0","0","0","32","0","0","0","0"
"927","+$k1 Strength","","4","0","0","0.29","0","0","0","0","50","0","0","0","0","0","7","0","0","0","0","0","32","0","0","0","0"
"928","+$13824s1 All Stats","","13824","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"929","+$k1 Stamina","","7","0","0","0.29","0","0","0","0","50","0","0","0","0","0","7","0","0","0","0","0","32","0","0","0","0"
"930","+$13927s1% Mount Speed","","13927","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"931","+$k1 Haste","","36","0","0","0.18","0","0","0","0","50","0","0","0","0","0","10","0","0","0","0","0","32","0","0","0","0"
"943","+$k1 Weapon Damage","","0","0","0","0.145","0","0","0","0","50","0","0","0","0","0","3","0","0","0","42","0","32","0","0","0","0"
"963","+$k1 Weapon Damage","","0","0","0","0.2","0","0","0","0","50","0","0","0","0","0","7","0","0","0","2","0","32","0","0","0","0"
"983","+$k1 Agility","","3","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0"
"1003","Venomhide Poison","","14795","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","26","0","0","0","0","0","0"
"1043","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0"
"1044","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0"
"1045","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0"
"1046","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0"
"1047","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0"
"1048","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0"
"1049","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0"
"1050","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0"
"1051","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0"
"1052","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0"
"1053","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","0","0","0"
"1054","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0"
"1055","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0"
"1056","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","0","0","0"
"1057","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0"
"1058","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","0","0","0","0","0"
"1059","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0"
"1060","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","0"
"1061","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","0","0","0","0","0"
"1062","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","0"
"1063","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","0"
"1064","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","0","0","0","0","0","0","0","0"
"1065","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","0","0"
"1066","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0"
"1067","+$k1 Strength","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0"
"1068","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0"
"1069","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0"
"1070","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0"
"1071","+$k1 Stamina","","7","0","0","0.42","0","0","0","0","50","0","0","0","0","0","18","0","0","0","0","0","32","0","0","0","0"
"1072","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0"
"1073","+$k1 Stamina","","7","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0"
